year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,6,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",152,20,9.47,1.08,2.7,0,6.75,0,1,1359,999,31,82,0,247
2022,6,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",337,78,61.91,2.96,4.95,0,8.18,17,0,4272,3556,141,219,0,356
2022,6,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",220,42,30.14,3.17,3.42,0,5.27,17,1,2224,1532,210,164,0,318
2022,6,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",60,6,3.19,0,0.51,0,2.3,0,0,293,112,0,12,0,169
2022,6,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",644,113,63.27,7.88,16.08,0,25.78,28,0,5897,3361,345,613,0,1578
2022,6,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",177,38,23.17,1,0.64,0,13.19,5,0,2881,2264,17,29,0,571
2022,6,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1961,534,207.19,23.96,155.45,0.47,146.93,78,5,39395,17277,1115,9223,31,11749
2022,6,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",107,17,10.23,0.17,1.57,0,5.04,0,0,1050,652,18,51,0,329
2022,6,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",41,7,4.27,0,0,0,2.73,0,0,421,267,0,0,0,154
2022,6,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",216,41,25.99,1,3.71,0,10.3,4,0,2285,1450,36,133,0,666
2022,6,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",443,76,51.24,2.36,14.71,0,7.69,36,0,4022,2805,135,808,0,274
2022,6,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",132,34,21.65,1,6.98,0,4.36,2,0,1946,1598,17,146,0,185
2022,6,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",199,37,24.26,1.06,4.69,0,6.99,4,0,1921,1211,24,215,0,471
2022,6,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",125,19,8.5,0.46,3.5,0,6.54,1,0,2350,1364,70,160,0,756
2022,6,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",310,77,48.62,4.26,12.46,0,11.66,8,1,3970,2701,205,437,0,627
2022,6,DL,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",30,5,4.43,0,0.12,0,0.45,0,0,280,238,0,8,0,34
2022,6,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",202,57,35.3,1.08,5.25,0,15.37,7,0,3024,1946,73,266,0,739
2022,6,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",468,50,25.8,2.46,9.4,0,12.34,6,1,3212,1817,191,538,0,666
2022,6,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",174,37,27.79,2,4.46,0,2.76,17,0,1692,1048,228,262,0,154
2022,6,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",570,131,65.86,3.89,20.05,0,41.2,26,1,15189,9961,225,1044,0,3959
2022,6,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",105,28,22.67,1.27,2.56,0,1.5,6,1,1218,873,95,136,0,114
2022,6,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",146,15,4.28,1,6.23,0,3.49,0,1,449,105,64,208,0,72
2022,6,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",111,17,10.99,0.76,2.27,0,2.98,0,0,1258,972,56,80,0,150
2022,6,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",684,170,86.29,6.04,41.97,0,35.7,33,2,15417,8527,1249,3710,0,1931
2022,6,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",881,191,105.64,4.73,52.42,0,28.21,39,4,11080,7152,303,1852,0,1773
2022,6,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",913,161,78.54,7.21,33.79,0,41.46,43,3,11377,5861,675,1807,0,3034
2022,6,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",89,11,3.18,2.23,1.62,0,3.97,0,0,697,201,139,94,0,263
2022,6,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4875,660,280.36,13.8,108.52,0,257.32,169,5,52820,28075,1129,6062,0,17554
2022,6,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",207,26,11.05,4.4,5.16,0,5.4,0,1,1594,878,239,222,0,255
2022,6,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",60,11,6.14,0,1.47,0,3.39,3,0,445,303,0,56,0,86
2022,6,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",26,2,0,0.12,1,0,0.88,0,0,67,0,4,33,0,30
2022,6,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",484,109,47.54,2.52,49.4,0,9.54,44,1,8962,3373,149,4842,0,598
2022,6,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",148,23,12.2,0.27,10.17,0,0.36,9,1,1154,761,21,362,0,10
2022,6,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",90,19,13.13,0,5.19,0,0.67,2,0,1747,1586,0,139,0,22
2022,6,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",30,4,1.19,0.51,0.49,0,1.81,1,0,136,20,25,24,0,67
2022,6,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",28,1,0,0,1,0,0,0,0,77,0,0,77,0,0
2022,6,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",56,16,11.11,0.93,0.02,0,3.95,1,0,675,479,62,2,0,132
2022,6,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",891,263,130.58,6.56,72.75,0,53.11,42,6,18700,10264,1270,3839,0,3327
2022,6,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",61,17,8.73,0.49,4.81,0,2.97,1,0,933,720,24,117,0,72
2022,6,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",212,44,28.96,1,4.77,0,9.27,8,0,2923,2052,74,139,0,658
2022,6,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",139,14,4.59,2,3,0,4.41,0,0,530,137,66,193,0,134
2022,6,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",82,15,8.22,1,1.85,0,3.93,3,0,611,308,34,73,0,196
2022,6,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",29,8,2.13,0.3,2.02,0,3.56,0,0,367,144,23,39,0,161
2022,6,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",258,44,32.91,1,2.67,0,7.42,5,0,3072,2331,110,102,0,529
2022,6,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",201,24,15.74,2,3.49,0,2.77,7,0,1063,666,79,111,0,207
2022,6,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",201,27,17.87,2,2.74,0,4.39,4,0,2120,1732,108,92,0,188
2022,6,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",215,51,27.61,0,10.68,0,12.7,1,3,3099,1880,0,388,0,831
2022,6,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",89,20,15.63,1,0.58,0,2.79,0,0,1372,1128,31,38,0,175
2022,6,DL,Delta Air Lines Inc.,HPN,"White Plains, NY: Westchester County",56,7,2.83,0,1.73,0,2.45,0,0,332,122,0,76,0,134
2022,6,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",173,30,20.63,0.24,3.1,0,6.04,0,0,1452,941,8,92,0,411
2022,6,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",223,36,19.45,3.64,6.83,0,6.08,15,1,2706,1438,260,651,0,357
2022,6,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",577,113,62.76,4.72,15.5,1,29.01,17,2,7275,3634,397,884,37,2323
2022,6,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",89,4,0.98,0.97,2.05,0,0,0,0,131,62,30,39,0,0
2022,6,DL,Delta Air Lines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",59,15,8.49,0.14,0.74,0,5.63,1,0,1549,504,6,27,0,1012
2022,6,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",25,2,1.67,0,0,0,0.33,0,0,234,229,0,0,0,5
2022,6,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",274,63,37.85,5.15,4.61,0,15.39,7,0,3508,2064,305,206,0,933
2022,6,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",167,15,7.52,1.07,3.12,0,3.29,0,1,1054,626,129,129,0,170
2022,6,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",473,107,63.03,8.54,17.28,0,18.14,13,1,7229,4230,870,983,0,1146
2022,6,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2283,633,176.44,17.2,267.76,2.49,169.11,183,7,59032,23075,1691,16879,264,17123
2022,6,DL,Delta Air Lines Inc.,JNU,"Juneau, AK: Juneau International",25,2,0.47,0,0.22,0,1.31,1,0,47,7,0,7,0,33
2022,6,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",52,8,1.54,0,0.51,0,5.95,0,0,363,39,0,19,0,305
2022,6,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1247,220,130.61,4.75,39.95,1.78,42.91,38,0,13254,8662,241,1605,89,2657
2022,6,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2855,604,302.15,16.86,140.37,1,143.62,104,3,39156,22502,1213,5618,55,9768
2022,6,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",120,16,7.77,1.3,3.17,0,3.76,2,0,838,495,27,133,0,183
2022,6,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2174,486,143.38,21.74,200.05,0,120.83,209,28,45812,12682,2336,19068,0,11726
2022,6,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",51,10,5.61,0,2.68,0,1.71,1,0,508,428,0,44,0,36
2022,6,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",173,42,25.44,3.53,5.06,0,7.98,3,0,2762,1694,300,188,0,580
2022,6,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",472,87,54.28,3.56,11.49,0.96,16.71,19,2,4951,3020,287,516,51,1077
2022,6,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1590,473,191.07,11.81,150.66,1,118.45,58,9,34321,15036,1134,9324,43,8784
2022,6,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",85,7,2.46,0,2.86,0,1.68,0,0,285,73,0,152,0,60
2022,6,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",88,23,14.7,1.31,0.38,0,6.62,5,0,1061,680,90,21,0,270
2022,6,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",294,72,48.81,2.93,4.67,0,15.59,10,0,4114,3007,140,168,0,799
2022,6,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",701,214,82.37,5.04,76.49,1,49.1,57,10,14648,5848,485,3855,33,4427
2022,6,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",294,56,34.91,3.52,4.9,0,12.67,7,1,3789,2606,138,195,0,850
2022,6,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",95,8,4.29,1.02,1.9,0,0.79,0,1,958,786,31,110,0,31
2022,6,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",34,4,1.08,1,1,0,0.92,1,0,203,89,24,21,0,69
2022,6,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",171,25,13.47,1.9,2.5,0,7.13,2,1,1367,934,41,59,0,333
2022,6,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",30,6,4,0,0,0,2,0,0,229,138,0,0,0,91
2022,6,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4903,682,297,28.62,105.99,0,250.4,120,3,50034,24203,2512,4885,0,18434
2022,6,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",521,104,51.02,7.93,16.93,0,28.13,15,1,8209,4830,381,904,0,2094
2022,6,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",182,19,13.44,0.15,1.09,0,4.32,5,0,962,735,13,59,0,155
2022,6,DL,Delta Air Lines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",26,4,1.77,0,0.08,0,2.14,0,0,238,115,0,5,0,118
2022,6,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",67,8,6.09,0,0.1,0,1.81,4,0,355,298,0,2,0,55
2022,6,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",86,10,4.09,0,3.88,0,2.03,1,0,458,269,0,86,0,103
2022,6,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",145,26,13.75,2.21,1.86,1,7.18,2,0,2909,2177,134,99,37,462
2022,6,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",139,22,11.4,3.07,0.47,0,7.06,5,0,1123,553,217,37,0,316
2022,6,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",120,26,15.78,2.68,2.36,0,5.18,8,0,1138,667,208,83,0,180
2022,6,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",843,138,73.82,5.09,33.61,0,25.48,34,1,9947,5637,446,2007,0,1857
2022,6,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",231,63,39.42,5.15,10.79,0,7.64,3,0,4175,2936,503,387,0,349
2022,6,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",537,126,59.62,3.49,46.66,0,16.24,41,2,8709,4782,456,2084,0,1387
2022,6,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",621,132,68.77,5.19,24.28,0,33.75,25,0,7297,3658,455,844,0,2340
2022,6,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",393,67,46.59,0.93,9.43,0,10.06,23,0,3723,2626,34,341,0,722
2022,6,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",790,170,90.74,4.6,27.98,0,46.69,31,3,10053,5287,262,1208,0,3296
2022,6,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",164,42,24.22,2.25,10.26,0,5.27,9,1,2677,1570,155,468,0,484
2022,6,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",214,54,36.65,2.56,4.89,0,9.91,10,0,3225,2372,100,271,0,482
2022,6,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",111,30,18.51,2,2.08,0,7.41,3,0,1381,977,77,38,0,289
2022,6,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",139,22,10.07,1,5.38,0,5.55,2,2,1286,753,17,260,0,256
2022,6,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",957,218,107.59,7.79,33.97,0.81,67.84,36,3,13531,6206,603,2023,52,4647
2022,6,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",182,35,22.99,1.72,4.87,1,4.42,10,1,2147,1615,58,186,51,237
2022,6,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",33,5,1.8,0,2.2,0,1,3,0,221,144,0,53,0,24
2022,6,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",36,7,3.21,0,1,0,2.79,1,0,315,129,0,46,0,140
2022,6,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",88,24,15.82,0.05,1.16,0,6.97,3,0,1765,1164,4,48,0,549
2022,6,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",550,118,59.86,3.38,34.46,0,20.29,16,3,7901,3634,525,2121,0,1621
2022,6,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",702,145,82.16,4.78,32.45,0,25.61,26,0,9090,6054,305,964,0,1767
2022,6,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",420,83,47.21,3.07,9.73,0,23,10,1,6271,4095,99,442,0,1635
2022,6,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",273,63,39.4,3.15,13.2,0,7.25,12,2,2959,2009,111,457,0,382
2022,6,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",205,31,18.83,3.22,4.18,0,4.77,5,0,1412,712,123,116,0,461
2022,6,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2476,448,217.13,10.43,89.44,0,130.99,131,5,35998,21612,701,3539,0,10146
2022,6,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",905,171,82.41,6.64,29.67,0,52.28,43,2,13333,7614,602,1421,0,3696
2022,6,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",31,3,0,1,0.06,0,1.94,0,0,167,0,17,6,0,144
2022,6,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",184,22,8.66,1,3.78,0,8.56,6,0,1553,683,38,109,0,723
2022,6,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",184,26,15.81,2.76,6.09,0,1.33,8,0,1381,819,150,366,0,46
2022,6,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4174,622,261.74,19.54,70.4,0,270.32,149,13,53066,26458,1308,3366,0,21934
2022,6,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",295,63,34.98,1.73,3.34,0,22.95,13,0,3542,1660,111,139,0,1632
2022,6,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",395,95,48.26,5.47,17.75,0,23.52,8,0,6166,3870,607,552,0,1137
2022,6,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",209,56,28.31,5.73,10.73,0,11.24,6,1,3009,1671,360,497,0,481
2022,6,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",372,101,65.06,4.19,10.13,0,21.62,13,0,6200,4127,391,454,0,1228
2022,6,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",89,18,10.51,0,6.4,0,1.09,0,0,826,585,0,197,0,44
2022,6,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",6,2,2,0,0,0,0,1,0,229,229,0,0,0,0
2022,6,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",88,26,18.28,0.17,3.08,0,4.47,3,1,2121,1516,23,347,0,235
2022,6,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",144,30,18.36,2.87,4.24,0,4.53,1,1,1997,1510,123,140,0,224
2022,6,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",1073,260,119.46,10.57,72.18,0,57.8,49,3,18370,8598,1155,4329,0,4288
2022,6,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",116,13,4.72,1,4.4,0,2.88,0,0,596,120,41,219,0,216
2022,6,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",90,14,8.2,0,2.45,0,3.36,1,0,908,706,0,65,0,137
2022,6,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",26,5,3.4,0,0.6,0,1,1,0,224,129,0,26,0,69
2022,6,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",117,26,15.67,1.56,2.24,0,6.54,2,0,1695,1051,211,90,0,343
2022,6,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",184,32,20.72,1.19,6.98,0,3.1,3,0,1363,977,21,221,0,144
2022,6,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",41,7,2.7,0.31,2,0,1.98,0,0,402,206,11,107,0,78
2022,6,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",9,3,1.04,0,1.22,0,0.74,0,0,128,53,0,61,0,14
2022,6,F9,Frontier Airlines Inc.,ALB,"Albany, NY: Albany International",35,10,5.6,0,1.92,0,2.48,1,0,795,324,0,50,0,421
2022,6,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",684,238,67.5,4.32,77.71,0,88.47,16,2,16185,4679,237,4624,0,6645
2022,6,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",32,2,1,0,1,0,0,0,0,97,22,0,75,0,0
2022,6,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",73,33,9.99,0.4,9.42,0,13.19,1,0,2592,723,82,661,0,1126
2022,6,F9,Frontier Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,F9,Frontier Airlines Inc.,BKG,"Branson, MO: Branson Airport",15,6,2.04,0,3.66,0,0.3,0,0,264,117,0,122,0,25
2022,6,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",13,2,0.58,0,1.42,0,0,0,0,66,18,0,48,0,0
2022,6,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",55,18,11.09,0,4.21,0,2.7,0,0,1131,649,0,201,0,281
2022,6,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",41,7,2.98,0,3.05,0,0.97,0,0,444,157,0,198,0,89
2022,6,F9,Frontier Airlines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",16,4,1.87,0,1.2,0,0.93,0,0,217,55,0,25,0,137
2022,6,F9,Frontier Airlines Inc.,BTV,"Burlington, VT: Burlington International",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",115,51,19.89,0,22.88,0,8.23,3,0,3085,1035,0,1205,0,845
2022,6,F9,Frontier Airlines Inc.,BUR,"Burbank, CA: Bob Hope",35,9,6.71,0,1.25,0,1.04,0,0,508,451,0,30,0,27
2022,6,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",111,43,14.45,1.95,12.65,0,13.95,6,0,3084,873,186,805,0,1220
2022,6,F9,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",11,5,1.82,0,2.62,0,0.56,0,0,355,230,0,115,0,10
2022,6,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",22,5,2.6,0,1.41,0,0.99,0,0,389,71,0,22,0,296
2022,6,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",287,98,39.66,1.53,32.35,0,24.46,3,0,4944,1901,77,1385,0,1581
2022,6,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",122,49,19.15,0.06,13.87,0,15.91,3,0,3128,1181,2,708,0,1237
2022,6,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",24,7,1.38,1.43,3.62,0,0.57,1,0,214,93,31,77,0,13
2022,6,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",38,17,6.75,0,3.33,0,6.92,0,0,1054,371,0,174,0,509
2022,6,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",260,69,30.28,0,20.79,0,17.92,0,0,3772,1496,0,1046,0,1230
2022,6,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",90,14,7.15,0,4.44,0,2.41,1,0,1273,559,0,266,0,448
2022,6,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1817,444,119.32,5.35,183.06,0,136.26,16,1,27767,8571,383,7897,0,10916
2022,6,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",367,92,30.56,1.13,37.31,0,23,0,2,5779,1848,193,1860,0,1878
2022,6,F9,Frontier Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",15,2,0.01,0.22,0.89,0,0.89,0,0,232,1,16,75,0,140
2022,6,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",25,3,0.66,0,2.28,0,0.06,0,0,73,21,0,50,0,2
2022,6,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",86,17,7.95,0,5.72,0,3.33,0,0,1034,488,0,266,0,280
2022,6,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",37,7,1.17,0,1.29,0,4.54,0,0,330,21,0,40,0,269
2022,6,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",20,6,3.86,0.31,1.64,0,0.19,0,0,261,175,13,53,0,20
2022,6,F9,Frontier Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",164,49,11.76,0.06,22.54,0,14.65,5,2,3162,872,6,1199,0,1085
2022,6,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",27,4,0.94,0,1.81,0,1.25,0,0,212,60,0,80,0,72
2022,6,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",8,2,0,0,0.17,0,1.83,0,0,124,0,0,11,0,113
2022,6,F9,Frontier Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",7,1,0,0,1,0,0,1,0,26,0,0,26,0,0
